129
5.0434811800e-04 -2.4933392079e-01 2.9990294014e+01 2.0538122290e+02 -3.9611384900e-03 9.7071150165e-01 7.9937678947e+00 -6.6729553605e+02
1.5715588300e-30 -1.4072076837e-14 3.2450627910e+01 -2.0538122290e+02 -2.2244066900e-16 1.0026315539e+00 3.6504133050e-13 -6.6729553605e+02
5.0434811800e-04 2.4933392079e-01 2.9990294014e+01 -6.5310157905e+02 3.9611384900e-03 9.7071150165e-01 -7.9937678947e+00 -3.1747833149e+02
2.0532411700e-03 4.6864514066e-01 2.1673029854e+01 -5.8888709189e+02 7.9134824400e-03 8.8568131874e-01 -1.2036862006e+01 4.4966799457e+01
4.6110051500e-03 6.3068517316e-01 1.3544385276e+01 -3.5581968518e+02 1.1738175100e-02 7.7777079752e-01 -1.1416167248e+01 1.4433687723e+02
8.0960197000e-03 7.4027080906e-01 8.1530480867e+00 -1.9211399083e+02 1.5393787700e-02 6.7349879422e-01 -9.2291921977e+00 1.3010813723e+02
1.2450552400e-02 8.1335418824e-01 4.9346908915e+00 -1.0055887264e+02 1.8889547100e-02 5.8259634672e-01 -7.0495775959e+00 9.2774093324e+01
1.7652375600e-02 8.6290033007e-01 3.0666368705e+00 -5.3562524209e+01 2.2248843400e-02 5.0596293788e-01 -5.3261392406e+00 6.1930365018e+01
2.3704497200e-02 8.9743721325e-01 1.9633170329e+00 -2.9416250967e+01 2.5491852800e-02 4.4158098512e-01 -4.0504525308e+00 4.0863194701e+01
3.0623013700e-02 9.2217539045e-01 1.2928652228e+00 -1.6648157457e+01 2.8630805000e-02 3.8711175441e-01 -3.1191032952e+00 2.6974544790e+01
3.8428742500e-02 9.4033073578e-01 8.7449490647e-01 -9.7416018626e+00 3.1670517700e-02 3.4053446365e-01 -2.4412295505e+00 1.8048275292e+01
4.7142511500e-02 9.5394314928e-01 6.0574021110e-01 -5.8923890593e+00 3.4609697000e-02 3.0021375369e-01 -1.9433074638e+00 1.2316079722e+01
5.6782338600e-02 9.6433086830e-01 4.2813053794e-01 -3.6749341833e+00 3.7442380900e-02 2.6489329429e-01 -1.5720735089e+00 8.5823829292e+00
6.7361805100e-02 9.7236828383e-01 3.0770901563e-01 -2.3510625996e+00 4.0159377400e-02 2.3362227947e-01 -1.2908429981e+00 6.0751755619e+00
7.8889214600e-02 9.7865477254e-01 2.2437703277e-01 -1.5464820754e+00 4.2749408500e-02 2.0566427410e-01 -1.0755120980e+00 4.3975672897e+00
9.1367227400e-02 9.8361105978e-01 1.6538024279e-01 -1.0424282344e+00 4.5199832600e-02 1.8044444331e-01 -9.0774917471e-01 3.2517921885e+00
1.0479273000e-01 9.8753606037e-01 1.2278448767e-01 -7.1589171007e-01 4.7497418000e-02 1.5752596183e-01 -7.7487427819e-01 2.4348646325e+00
