 iter iteTime iteTimeAvg
         2211   2.3390127999995514E-002   2.3420135591789338E-002
         2221   2.3344873999995741E-002   2.3420462667959614E-002
         2231   2.3339345000003675E-002   2.3420132746028076E-002
         2241   2.3340062000002604E-002   2.3419786703194313E-002
         2251   2.3317462999997929E-002   2.3419428294659997E-002
         2261   2.1156694000005416E-002   2.3412952380644728E-002
         2271   2.3351988999998241E-002   2.3411707700516829E-002
         2281   2.3333720000003666E-002   2.3411449449364383E-002
         2291   2.3349830000000793E-002   2.3411164273238621E-002
         2301   2.3381073000003028E-002   2.3411464135892998E-002
         2311   2.3385388000001228E-002   2.3411271999279417E-002
         2321   2.3383732999995743E-002   2.3409306028945785E-002
         2331   2.3411541999998065E-002   2.3407360595310411E-002
         2341   2.3529691999996771E-002   2.3407493172792251E-002
         2351   2.3612399999997535E-002   2.3408396598591424E-002
         2361   2.3546342000003051E-002   2.3409058960503461E-002
         2371   2.3672814000001097E-002   2.3409783565507117E-002
         2381   2.3678162000003056E-002   2.3409667529463385E-002
         2391   2.1206698999996831E-002   2.3403856507218726E-002
         2401   2.3534927999996569E-002   2.3402064278886962E-002
         2411   2.3388912999998013E-002   2.3402251122975015E-002
         2421   2.3462332000001140E-002   2.3402332860801841E-002
         2431   2.3459492999997167E-002   2.3401444788136352E-002
         2441   2.1377342000000965E-002   2.3392710092120135E-002
         2451   2.1176443000001655E-002   2.3383653821732846E-002
         2461   2.3411264000003484E-002   2.3382830729848425E-002
         2471   2.3360056999997880E-002   2.3383109786544207E-002
         2481   2.3392827999998644E-002   2.3383002348607806E-002
         2491   2.1184734999998511E-002   2.3379458655142960E-002
         2501   2.1153172999994752E-002   2.3370601332327882E-002
         2511   2.3377072999998916E-002   2.3362802021620194E-002
         2521   2.3350837999998930E-002   2.3361426706702305E-002
         2531   2.3325231000001168E-002   2.3361350711072031E-002
         2541   2.3368957000002410E-002   2.3361265940166090E-002
         2551   2.1129029000000799E-002   2.3354212004204043E-002
         2561   2.1168252999999027E-002   2.3346133582619846E-002
         2571   2.3356404000004716E-002   2.3341014148535986E-002
         2581   2.3490135999999495E-002   2.3341231067567025E-002
         2591   2.3534599999997852E-002   2.3341807144903762E-002
         2601   2.3499004000001378E-002   2.3342468079666966E-002
         2611   2.1308986999997614E-002   2.3336680501719130E-002
         2621   2.1285038999998562E-002   2.3328857049609929E-002
         2631   2.1175659999997265E-002   2.3321319805554134E-002
         2641   2.3490152000000819E-002   2.3319109739805152E-002
         2651   2.3353329999999062E-002   2.3319753304994348E-002
         2661   2.3423909000001686E-002   2.3319911169972271E-002
         2671   2.3311372999998525E-002   2.3318391579559072E-002
         2681   2.1139918999999452E-002   2.3310341224964996E-002
         2691   2.1121944999990205E-002   2.3303241306151395E-002
         2701   2.3306096999988313E-002   2.3302039180959952E-002
         2711   2.3380932999998549E-002   2.3302237122144433E-002
         2721   2.1157801000001086E-002   2.3301700217188210E-002
         2731   2.1140580999997383E-002   2.3295478663712010E-002
         2741   2.3361110999999823E-002   2.3288455333422470E-002
         2751   2.3361585999992940E-002   2.3286318832907500E-002
         2761   2.3367569000001254E-002   2.3286629368070084E-002
         2771   2.3442759000005253E-002   2.3287045056864856E-002
         2781   2.1181610999988720E-002   2.3284242355542873E-002
         2791   2.1345594000010237E-002   2.3276863214952943E-002
         2801   2.1225247000003833E-002   2.3269685332535393E-002
         2811   2.1166821999997865E-002   2.3262232025701313E-002
         2821   2.1210530999994148E-002   2.3255192688628794E-002
         2831   2.3322948999989990E-002   2.3252533842037085E-002
         2841   2.3339113000005796E-002   2.3252294783500438E-002
         2851   2.1147646000002851E-002   2.3244930776578122E-002
         2861   2.3433185000001799E-002   2.3240012768814565E-002
         2871   2.1157760999997777E-002   2.3236813650966758E-002
         2881   2.1136544000000868E-002   2.3230274540247935E-002
         2891   2.1176789999998391E-002   2.3223154311319053E-002
         2901   2.1205015999996135E-002   2.3216360097622766E-002
         2911   2.1482847000001470E-002   2.3210171017452839E-002
         2921   2.1430355999996209E-002   2.3203624219722989E-002
         2931   2.1371099999996090E-002   2.3197434611105908E-002
         2941   2.1262372000009577E-002   2.3191048779835844E-002
         2951   2.1339412000003222E-002   2.3187664738580360E-002
         2961   2.3478705000002265E-002   2.3185535217642807E-002
         2971   2.3413566000002106E-002   2.3186348886723166E-002
         2981   2.1109025000001225E-002   2.3181078712723152E-002
         2991   2.1147776000006502E-002   2.3174419984004133E-002
         3001   2.1096115999995391E-002   2.3167644036691321E-002
         3011   2.3344162000000779E-002   2.3163368206222629E-002
         3021   2.3359804999998346E-002   2.3164019366632881E-002
         3031   2.1160205000001042E-002   2.3161734792687818E-002
         3041   2.1263846000010744E-002   2.3155402037702125E-002
         3051   2.1151162000009549E-002   2.3148833989625379E-002
         3061   2.1190717999999720E-002   2.3142279774894324E-002
         3071   2.3336196000002474E-002   2.3142179070725362E-002
         3081   2.3335313000004021E-002   2.3142813706575973E-002
         3091   2.1139846000011175E-002   2.3139151034326608E-002
         3101   2.1177597000004766E-002   2.3132739104936632E-002
         3111   2.1116732000010074E-002   2.3126320051311228E-002
         3121   2.1116908999999850E-002   2.3120678796005677E-002
         3131   2.3314748000004215E-002   2.3119272103874450E-002
         3141   2.3297584000005145E-002   2.3119942279623409E-002
         3151   2.1141674999995530E-002   2.3114326503402199E-002
         3161   2.1103387000010798E-002   2.3108052448835098E-002
         3171   2.3328100000000518E-002   2.3102528971933579E-002
         3181   2.1173062999991998E-002   2.3098438398908915E-002
